Data,Hora,UmidadeAr,MedUAr,DesvUAr,Q1UAr,MedUAr,Q3UAr,OutUAr,Temp,MedT,DesvT,Q1T,MedT,Q3T,OutT,USolo,MedUS,DesvUS,Q1US,MedUS,Q3US,OutUS,Corr1,Corr2,Corr3
2025-10-05,22:00:00,47.00,46.13,0.35,46.00,46.00,46.00,SIM,24.70,24.70,0.01,24.70,24.70,24.70,NAO,59.00,56.88,1.96,55.00,57.00,59.00,NAO,-0.9602,0.0417,-0.2023
2025-10-05,22:05:00,47.00,46.25,0.46,46.00,46.00,47.00,NAO,24.70,24.70,0.01,24.70,24.70,24.70,NAO,60.00,57.25,2.25,55.00,58.00,60.00,NAO,-0.9602,0.0417,-0.2023
2025-10-05,22:10:00,47.00,46.38,0.52,46.00,46.00,47.00,NAO,24.70,24.70,0.01,24.70,24.70,24.70,NAO,55.00,57.25,2.25,55.00,58.00,60.00,NAO,-0.9602,0.0417,-0.2023
2025-10-05,22:15:00,47.00,46.50,0.53,46.00,47.00,47.00,NAO,24.70,24.70,0.01,24.70,24.70,24.70,NAO,56.00,57.25,2.25,55.00,58.00,60.00,NAO,-0.9602,0.0417,-0.2023
2025-10-05,22:20:00,47.00,46.63,0.52,46.00,47.00,47.00,NAO,24.60,24.69,0.04,24.70,24.70,24.70,SIM,59.00,57.38,2.33,55.00,59.00,60.00,NAO,-0.9602,0.0417,-0.2023
2025-10-05,22:25:00,47.00,46.75,0.46,47.00,47.00,47.00,NAO,24.60,24.67,0.05,24.70,24.70,24.70,SIM,60.00,58.00,2.27,56.00,59.00,60.00,NAO,-0.9602,0.0417,-0.2023
2025-10-05,22:30:00,47.00,46.88,0.35,47.00,47.00,47.00,NAO,24.60,24.66,0.05,24.60,24.70,24.70,NAO,59.00,58.50,1.93,59.00,59.00,60.00,NAO,-0.4849,-0.4736,0.3637
2025-10-05,22:35:00,47.00,47.00,0.00,47.00,47.00,47.00,NAO,24.60,24.65,0.05,24.60,24.70,24.70,NAO,59.00,58.38,1.85,59.00,59.00,60.00,NAO,-0.4849,-0.4736,0.3637
2025-10-05,22:40:00,47.00,47.00,0.00,47.00,47.00,47.00,NAO,24.60,24.64,0.05,24.60,24.60,24.70,NAO,60.00,58.50,1.93,59.00,59.00,60.00,NAO,-0.4849,-0.4736,0.3637
2025-10-05,22:45:00,47.00,47.00,0.00,47.00,47.00,47.00,NAO,24.60,24.62,0.05,24.60,24.60,24.70,NAO,59.00,58.38,1.85,59.00,59.00,60.00,NAO,-0.4849,-0.4736,0.3637
2025-10-05,22:50:00,47.00,47.00,0.00,47.00,47.00,47.00,NAO,24.60,24.61,0.04,24.60,24.60,24.60,NAO,56.00,58.50,1.60,59.00,59.00,60.00,SIM,-0.4849,-0.4736,0.3637
2025-10-05,22:55:00,47.00,47.00,0.00,47.00,47.00,47.00,NAO,24.60,24.60,0.00,24.60,24.60,24.60,NAO,60.00,59.00,1.31,59.00,59.00,60.00,NAO,-0.4849,-0.4736,0.3637
2025-10-05,23:00:00,47.00,47.00,0.00,47.00,47.00,47.00,NAO,24.60,24.60,0.00,24.60,24.60,24.60,NAO,60.00,59.13,1.36,59.00,60.00,60.00,NAO,-0.4849,-0.4736,0.3637
2025-10-05,23:05:00,48.00,47.13,0.35,47.00,47.00,47.00,SIM,24.60,24.60,0.00,24.60,24.60,24.60,NAO,59.00,59.00,1.31,59.00,59.00,60.00,NAO,-0.4849,-0.4736,0.3637
2025-10-05,23:10:00,48.00,47.25,0.46,47.00,47.00,48.00,NAO,24.60,24.60,0.00,24.60,24.60,24.60,NAO,59.00,59.00,1.31,59.00,59.00,60.00,NAO,-0.4849,-0.4736,0.3637
2025-10-05,23:15:00,48.00,47.38,0.52,47.00,47.00,48.00,NAO,24.50,24.59,0.04,24.60,24.60,24.60,SIM,64.00,59.63,2.20,59.00,60.00,60.00,SIM,-0.4849,-0.4736,0.3637
2025-10-05,23:20:00,48.00,47.50,0.53,47.00,48.00,48.00,NAO,24.50,24.57,0.05,24.60,24.60,24.60,SIM,61.00,59.75,2.25,59.00,60.00,61.00,NAO,-0.4849,-0.4736,0.3637
2025-10-05,23:25:00,48.00,47.63,0.52,47.00,48.00,48.00,NAO,24.50,24.56,0.05,24.50,24.60,24.60,NAO,61.00,60.00,2.27,59.00,60.00,61.00,NAO,-0.4849,-0.4736,0.3637
2025-10-05,23:30:00,49.00,47.88,0.64,48.00,48.00,48.00,SIM,24.40,24.54,0.08,24.50,24.60,24.60,NAO,58.00,60.25,1.83,59.00,60.00,61.00,NAO,-0.8263,-0.2579,0.1650
2025-10-05,23:35:00,49.00,48.13,0.64,48.00,48.00,49.00,NAO,24.40,24.51,0.08,24.50,24.50,24.60,NAO,60.00,60.25,1.83,59.00,60.00,61.00,NAO,-0.8263,-0.2579,0.1650
2025-10-05,23:40:00,49.00,48.38,0.52,48.00,48.00,49.00,NAO,24.40,24.49,0.08,24.40,24.50,24.60,NAO,62.00,60.50,1.93,59.00,61.00,62.00,NAO,-0.8263,-0.2579,0.1650
2025-10-05,23:45:00,50.00,48.63,0.74,48.00,49.00,49.00,NAO,24.40,24.46,0.08,24.40,24.50,24.50,NAO,64.00,61.13,2.17,60.00,61.00,64.00,NAO,-0.8263,-0.2579,0.1650
2025-10-05,23:50:00,50.00,48.88,0.83,48.00,49.00,50.00,NAO,24.40,24.44,0.05,24.40,24.40,24.50,NAO,63.00,61.63,2.07,61.00,62.00,64.00,NAO,-0.8263,-0.2579,0.1650
2025-10-05,23:55:00,50.00,49.13,0.83,49.00,49.00,50.00,NAO,24.40,24.42,0.05,24.40,24.40,24.50,NAO,60.00,61.13,1.89,60.00,61.00,63.00,NAO,-0.8263,-0.2579,0.1650
2025-10-05,00:00:00,50.00,49.38,0.74,49.00,50.00,50.00,NAO,24.40,24.41,0.04,24.40,24.40,24.40,NAO,61.00,61.13,1.89,60.00,61.00,63.00,NAO,-0.8263,-0.2579,0.1650
2025-10-06,00:05:00,50.00,49.63,0.52,49.00,50.00,50.00,NAO,24.40,24.40,0.01,24.40,24.40,24.40,NAO,64.00,61.50,2.14,60.00,62.00,64.00,NAO,-0.8263,-0.2579,0.1650
2025-10-06,00:10:00,50.00,49.75,0.46,50.00,50.00,50.00,NAO,24.40,24.40,0.01,24.40,24.40,24.40,NAO,61.00,61.88,1.64,61.00,62.00,64.00,NAO,-0.8263,-0.2579,0.1650
2025-10-06,00:15:00,50.00,49.88,0.35,50.00,50.00,50.00,NAO,24.40,24.40,0.01,24.40,24.40,24.40,NAO,62.00,62.13,1.46,61.00,62.00,64.00,NAO,-0.8263,-0.2579,0.1650
2025-10-06,00:20:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,24.40,24.40,0.01,24.40,24.40,24.40,NAO,61.00,62.00,1.51,61.00,62.00,64.00,NAO,-0.8263,-0.2579,0.1650
2025-10-06,00:25:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,24.40,24.40,0.01,24.40,24.40,24.40,NAO,63.00,61.88,1.36,61.00,62.00,63.00,NAO,-0.8263,-0.2579,0.1650
2025-10-06,00:30:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,24.30,24.39,0.03,24.40,24.40,24.40,SIM,62.00,61.75,1.28,61.00,62.00,63.00,NAO,-0.1055,-0.0108,0.3105
2025-10-06,00:35:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,24.30,24.37,0.05,24.40,24.40,24.40,SIM,63.00,62.13,1.13,61.00,62.00,63.00,NAO,-0.1055,-0.0108,0.3105
2025-10-06,00:40:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,24.30,24.36,0.05,24.30,24.40,24.40,NAO,62.00,62.25,1.04,62.00,62.00,63.00,NAO,-0.1055,-0.0108,0.3105
2025-10-06,00:45:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,24.30,24.35,0.05,24.30,24.40,24.40,NAO,62.00,62.00,0.76,62.00,62.00,63.00,NAO,-0.1055,-0.0108,0.3105
2025-10-06,00:50:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,24.30,24.34,0.05,24.30,24.30,24.40,NAO,65.00,62.50,1.20,62.00,62.00,63.00,SIM,-0.1055,-0.0108,0.3105
2025-10-06,00:55:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,24.20,24.31,0.06,24.30,24.30,24.40,NAO,64.00,62.75,1.28,62.00,63.00,64.00,NAO,-0.1055,-0.0108,0.3105
2025-10-06,01:00:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,24.30,24.30,0.05,24.30,24.30,24.30,NAO,63.00,63.00,1.07,62.00,63.00,64.00,NAO,-0.1055,-0.0108,0.3105
2025-10-06,01:05:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,24.30,24.29,0.03,24.30,24.30,24.30,NAO,64.00,63.13,1.13,62.00,63.00,64.00,NAO,-0.1055,-0.0108,0.3105
2025-10-06,01:10:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,24.30,24.29,0.03,24.30,24.30,24.30,NAO,65.00,63.50,1.20,63.00,64.00,65.00,NAO,-0.1055,-0.0108,0.3105
2025-10-06,01:15:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,24.30,24.29,0.03,24.30,24.30,24.30,NAO,63.00,63.50,1.20,63.00,64.00,65.00,NAO,-0.1055,-0.0108,0.3105
2025-10-06,01:20:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,24.20,24.28,0.04,24.30,24.30,24.30,SIM,66.00,64.00,1.31,63.00,64.00,65.00,NAO,-0.1055,-0.0108,0.3105
2025-10-06,01:25:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,24.20,24.26,0.05,24.20,24.30,24.30,NAO,62.00,64.00,1.31,63.00,64.00,65.00,NAO,-0.1055,-0.0108,0.3105
2025-10-06,01:30:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,24.20,24.25,0.05,24.20,24.30,24.30,NAO,64.00,63.88,1.25,63.00,64.00,65.00,NAO,0.0000,-0.2317,0.0000
2025-10-06,01:35:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,24.20,24.25,0.05,24.20,24.30,24.30,NAO,64.00,63.88,1.25,63.00,64.00,65.00,NAO,0.0000,-0.2317,0.0000
2025-10-06,01:40:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,24.20,24.24,0.05,24.20,24.20,24.30,NAO,65.00,64.12,1.25,64.00,64.00,65.00,NAO,0.0000,-0.2317,0.0000
2025-10-06,01:45:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,24.20,24.22,0.05,24.20,24.20,24.30,NAO,66.00,64.37,1.41,64.00,65.00,66.00,NAO,0.0000,-0.2317,0.0000
2025-10-06,01:50:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,24.20,24.21,0.04,24.20,24.20,24.20,NAO,66.00,64.50,1.51,64.00,65.00,66.00,NAO,0.0000,-0.2317,0.0000
2025-10-06,01:55:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,24.20,24.20,0.01,24.20,24.20,24.20,NAO,64.00,64.62,1.41,64.00,65.00,66.00,NAO,0.0000,-0.2317,0.0000
2025-10-06,02:00:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,24.20,24.20,0.01,24.20,24.20,24.20,NAO,65.00,64.50,1.31,64.00,65.00,66.00,NAO,0.0000,-0.2317,0.0000
2025-10-06,02:05:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,24.10,24.19,0.04,24.20,24.20,24.20,SIM,65.00,64.87,0.83,64.00,65.00,66.00,NAO,0.0000,-0.2317,0.0000
2025-10-06,02:10:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,24.10,24.18,0.05,24.20,24.20,24.20,SIM,65.00,65.00,0.76,65.00,65.00,66.00,NAO,0.0000,-0.2317,0.0000
2025-10-06,02:15:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,24.10,24.16,0.05,24.10,24.20,24.20,NAO,67.00,65.37,0.92,65.00,65.00,66.00,NAO,0.0000,-0.2317,0.0000
2025-10-06,02:20:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,24.10,24.15,0.05,24.10,24.20,24.20,NAO,66.00,65.50,0.93,65.00,66.00,66.00,NAO,0.0000,-0.2317,0.0000
2025-10-06,02:25:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,24.10,24.14,0.05,24.10,24.10,24.20,NAO,68.00,65.75,1.28,65.00,66.00,67.00,NAO,0.0000,-0.2317,0.0000
2025-10-06,02:30:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,24.10,24.13,0.04,24.10,24.10,24.20,NAO,66.00,65.75,1.28,65.00,66.00,67.00,NAO,0.0000,-0.5260,0.0000
2025-10-06,02:35:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,24.10,24.11,0.03,24.10,24.10,24.10,NAO,69.00,66.37,1.51,65.00,66.00,68.00,NAO,0.0000,-0.5260,0.0000
2025-10-06,02:40:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,24.10,24.10,nan,24.10,24.10,24.10,NAO,64.00,66.25,1.67,65.00,66.00,68.00,NAO,0.0000,-0.5260,0.0000
2025-10-06,02:45:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,24.10,24.10,nan,24.10,24.10,24.10,NAO,67.00,66.50,1.60,66.00,67.00,68.00,NAO,0.0000,-0.5260,0.0000
2025-10-06,02:50:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,24.00,24.09,0.03,24.10,24.10,24.10,SIM,68.00,66.87,1.55,66.00,67.00,68.00,NAO,0.0000,-0.5260,0.0000
2025-10-06,02:55:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,24.00,24.07,0.05,24.10,24.10,24.10,SIM,68.00,67.00,1.60,66.00,68.00,68.00,NAO,0.0000,-0.5260,0.0000
2025-10-06,03:00:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,24.00,24.06,0.05,24.00,24.10,24.10,NAO,66.00,67.00,1.60,66.00,68.00,68.00,NAO,0.0000,-0.5260,0.0000
2025-10-06,03:05:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,24.00,24.05,0.05,24.00,24.10,24.10,NAO,69.00,67.12,1.73,66.00,68.00,69.00,NAO,0.0000,-0.5260,0.0000
2025-10-06,03:10:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,24.00,24.04,0.05,24.00,24.00,24.10,NAO,70.00,67.62,1.92,67.00,68.00,69.00,NAO,0.0000,-0.5260,0.0000
2025-10-06,03:15:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,24.00,24.03,0.05,24.00,24.00,24.10,NAO,69.00,67.62,1.92,67.00,68.00,69.00,NAO,0.0000,-0.5260,0.0000
2025-10-06,03:20:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,24.00,24.01,0.03,24.00,24.00,24.00,NAO,70.00,68.37,1.41,68.00,69.00,70.00,NAO,0.0000,-0.5260,0.0000
2025-10-06,03:25:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,24.00,24.00,0.00,24.00,24.00,24.00,NAO,66.00,68.25,1.58,68.00,69.00,70.00,NAO,0.0000,-0.5260,0.0000
2025-10-06,03:30:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,24.00,24.00,0.00,24.00,24.00,24.00,NAO,67.00,68.12,1.64,67.00,69.00,70.00,NAO,0.0000,-0.3567,0.0000
2025-10-06,03:35:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,24.00,24.00,0.00,24.00,24.00,24.00,NAO,70.00,68.37,1.77,67.00,69.00,70.00,NAO,0.0000,-0.3567,0.0000
2025-10-06,03:40:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,24.00,24.00,0.00,24.00,24.00,24.00,NAO,70.00,68.87,1.55,69.00,70.00,70.00,NAO,0.0000,-0.3567,0.0000
2025-10-06,03:45:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,23.90,23.99,0.04,24.00,24.00,24.00,SIM,69.00,68.87,1.55,69.00,70.00,70.00,NAO,0.0000,-0.3567,0.0000
2025-10-06,03:50:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,23.90,23.97,0.05,24.00,24.00,24.00,SIM,69.00,68.75,1.49,69.00,69.00,70.00,NAO,0.0000,-0.3567,0.0000
2025-10-06,03:55:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,23.90,23.96,0.05,23.90,24.00,24.00,NAO,67.00,68.50,1.60,67.00,69.00,70.00,NAO,0.0000,-0.3567,0.0000
2025-10-06,04:00:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,23.90,23.95,0.05,23.90,24.00,24.00,NAO,67.00,68.12,1.55,67.00,69.00,70.00,NAO,0.0000,-0.3567,0.0000
2025-10-06,04:05:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,23.90,23.94,0.05,23.90,23.90,24.00,NAO,70.00,68.62,1.41,67.00,69.00,70.00,NAO,0.0000,-0.3567,0.0000
2025-10-06,04:10:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,23.90,23.92,0.05,23.90,23.90,24.00,NAO,70.00,69.00,1.31,69.00,70.00,70.00,NAO,0.0000,-0.3567,0.0000
2025-10-06,04:15:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,24.00,23.92,0.05,23.90,23.90,24.00,NAO,70.00,69.00,1.31,69.00,70.00,70.00,NAO,0.0000,-0.3567,0.0000
2025-10-06,04:20:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,24.00,23.92,0.05,23.90,23.90,24.00,NAO,68.00,68.75,1.28,68.00,69.00,70.00,NAO,0.0000,-0.3567,0.0000
2025-10-06,04:25:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,23.90,23.92,0.05,23.90,23.90,24.00,NAO,69.00,68.75,1.28,68.00,69.00,70.00,NAO,0.0000,-0.3567,0.0000
2025-10-06,04:30:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,23.90,23.92,0.05,23.90,23.90,24.00,NAO,68.00,68.62,1.30,68.00,69.00,70.00,NAO,0.0000,0.3649,0.0000
2025-10-06,04:35:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,23.90,23.92,0.05,23.90,23.90,24.00,NAO,67.00,68.62,1.30,68.00,69.00,70.00,NAO,0.0000,0.3649,0.0000
2025-10-06,04:40:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,23.90,23.92,0.05,23.90,23.90,24.00,NAO,70.00,69.00,1.20,68.00,70.00,70.00,NAO,0.0000,0.3649,0.0000
2025-10-06,04:45:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,23.90,23.92,0.05,23.90,23.90,24.00,NAO,69.00,68.87,1.13,68.00,69.00,70.00,NAO,0.0000,0.3649,0.0000
2025-10-06,04:50:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,23.90,23.92,0.05,23.90,23.90,24.00,NAO,70.00,68.87,1.13,68.00,69.00,70.00,NAO,0.0000,0.3649,0.0000
2025-10-06,04:55:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,23.90,23.91,0.04,23.90,23.90,23.90,NAO,67.00,68.50,1.20,68.00,69.00,70.00,NAO,0.0000,0.3649,0.0000
2025-10-06,05:00:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,23.90,23.90,0.01,23.90,23.90,23.90,NAO,67.00,68.37,1.30,67.00,69.00,70.00,NAO,0.0000,0.3649,0.0000
2025-10-06,05:05:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,23.90,23.90,0.01,23.90,23.90,23.90,NAO,71.00,68.62,1.60,67.00,69.00,70.00,NAO,0.0000,0.3649,0.0000
2025-10-06,05:10:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,23.90,23.90,0.01,23.90,23.90,23.90,NAO,67.00,68.50,1.69,67.00,69.00,70.00,NAO,0.0000,0.3649,0.0000
2025-10-06,05:15:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,23.90,23.90,0.01,23.90,23.90,23.90,NAO,71.00,69.00,1.77,67.00,70.00,71.00,NAO,0.0000,0.3649,0.0000
2025-10-06,05:20:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,23.80,23.89,0.04,23.90,23.90,23.90,SIM,70.00,69.00,1.77,67.00,70.00,71.00,NAO,0.0000,0.3649,0.0000
2025-10-06,05:25:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,23.80,23.87,0.05,23.90,23.90,23.90,SIM,67.00,68.75,1.91,67.00,70.00,71.00,NAO,0.0000,0.3649,0.0000
2025-10-06,05:30:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,23.80,23.86,0.05,23.80,23.90,23.90,NAO,69.00,68.62,1.85,67.00,69.00,71.00,NAO,0.0000,0.0340,0.0000
2025-10-06,05:35:00,50.00,50.00,0.00,50.00,50.00,50.00,NAO,23.80,23.85,0.05,23.80,23.90,23.90,NAO,68.00,68.75,1.75,67.00,69.00,71.00,NAO,0.0000,0.0340,0.0000
